id,stock_code,company,title,status,error
1225205803,601975,招商南油,招商南油：招商南油2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225201937,000552,甘肃能化,甘肃能化：2025年度环境、社会及治理（ESG）报告,downloaded,
1225202614,002048,宁波华翔,宁波华翔：2025宁波华翔ESG暨环境、社会和公司治理报告,downloaded,
1225207661,603257,中国瑞林,中国瑞林：中国瑞林工程技术股份有限公司2025年度环境、社会与公司治理（ESG）报告摘要,skipped_summary,
1225204620,300008,天海防务,天海防务：天海防务2025年度环境、社会及公司治理（ESG）报告（英文版）,skipped_english,
1225210041,688029,南微医学,南微医学：南微医学科技股份有限公司2025年度环境、社会和公司治理（ESG）报告（英文）,skipped_english,
1225210049,688029,南微医学,南微医学：南微医学科技股份有限公司2025年度环境、社会和公司治理（ESG）报告（中文）,skipped_duplicate_normalized_filename,
1225214907,688653,康希通信,康希通信：康希通信2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225212559,000628,高新发展,高新发展：成都高新发展股份有限公2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225209848,000663,永安林业,永安林业：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225218155,002101,广东鸿图,广东鸿图：关于披露2025年度环境、社会及公司治理（ESG）报告的公告,skipped_announcement_notice,
1225218154,002101,广东鸿图,广东鸿图：2025年环境、社会及公司治理（ESG）报告,skipped_duplicate_normalized_filename,
1225218777,002061,浙江交科,浙江交科：2025年度社会责任报告暨环境、社会及治理（ESG）报告,downloaded,
1225221163,300284,苏交科,苏交科：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225252557,920809,安达科技,[临时公告]安达科技:2025年度环境、社会及治理（ESG）报告（英文版）,skipped_english,
1225252631,920167,同享科技,[临时公告]同享科技:2025年度环境、社会、公司治理（ESG）报告,downloaded,
1225198247,001390,古麒绒材,古麒绒材：古麒绒材：2025年度可持续发展（ESG）报告,downloaded,
1225199903,000758,中色股份,中色股份：2025年度社会责任暨ESG报告,downloaded,
1225200484,600278,东方创业,东方创业：东方创业2025年度ESG报告,skipped_duplicate_normalized_filename,
1225200513,601956,东贝集团,东贝集团：湖北东贝机电集团股份有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225199962,300497,富祥药业,富祥药业：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225201602,600021,上海电力,上海电力：上海电力股份有限公司2025年环境、社会和公司治理（ESG）报告,downloaded,
1225204518,600776,东方通信,东方通信：东方通信股份有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225204572,600776,东方通信,东方通信：东方通信股份有限公司2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225203784,603583,捷昌驱动,捷昌驱动：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225205154,600967,内蒙一机,内蒙一机：内蒙古第一机械集团股份有限公司2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225207582,688786,悦安新材,悦安新材：江西悦安新材料股份有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225208812,600874,创业环保,创业环保：创业环保2025年可持续发展暨环境、社会及管治（ESG）报告摘要,skipped_summary,
1225204619,300008,天海防务,天海防务：天海防务2025年度环境、社会及公司治理（ESG）报告,skipped_duplicate_normalized_filename,
1225210066,688728,格科微,格科微：格科微有限公司2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225209496,688700,东威科技,东威科技：2025年度环境、社会及治理(ESG)报告摘要,skipped_summary,
1225204426,002782,可立克,可立克：可立克2025年度可持续发展暨ESG报告,downloaded,
1225210456,688209,英集芯,英集芯：深圳英集芯科技股份有限公司2025年环境、社会和公司治理（ESG）报告,downloaded,
1225211822,600133,东湖高新,东湖高新：2025年度环境、社会与公司治理（ESG）报告摘要,skipped_summary,
1225211840,600133,东湖高新,东湖高新：武汉东湖高新集团股份有限公司2025年度环境、社会与公司治理（ESG）报告,downloaded,
1225216709,000968,蓝焰控股,蓝焰控股：2025年环境、社会和公司治理（ESG）报告,downloaded,
1225220123,688560,明冠新材,明冠新材：明冠新材2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225222378,688515,裕太微,裕太微：2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225221679,000825,太钢不锈,太钢不锈：太钢不锈2025可持续发展（ESG）报告,downloaded,
1225219929,300082,奥克股份,奥克股份：2025年度环境、社会和管治（ESG）报告,downloaded,
1225199280,002373,千方科技,千方科技：北京千方科技股份有限公司2025年度环境、社会及治理（ESG）报告（英文版）,skipped_english,
1225200408,600278,东方创业,东方创业：东方国际创业股份有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225203472,600843,上工申贝,上工申贝：上工申贝（集团）股份有限公司2025年度可持续发展（ESG）报告摘要,skipped_summary,
1225203482,600843,上工申贝,上工申贝：上工申贝（集团）股份有限公司2025年度可持续发展（ESG）报告,downloaded,
1225203051,603072,天和磁材,天和磁材：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225202399,003030,祖名股份,祖名股份：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225210000,688087,英科再生,英科再生：英科再生资源股份有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225210484,688015,交控科技,交控科技：交控科技股份有限公司2025年度社会责任暨环境、社会及治理（ESG）报告摘要,skipped_summary,
1225210528,688029,南微医学,南微医学：南微医学科技股份有限公司2025年可持续发展(ESG)报告摘要,skipped_summary,
1225206969,000881,中广核技,中广核技：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225211864,600860,京城股份,京城股份：京城股份2025年环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225211322,600480,凌云股份,凌云股份：凌云股份2025年度ESG报告,downloaded,
1225208438,300832,新产业,新产业：2025年度环境、社会和公司治理(ESG)报告（中文）,downloaded,
1225208439,300832,新产业,新产业：2025年度环境、社会和公司治理(ESG)报告（英文）,skipped_duplicate_normalized_filename,
1225210870,300298,三诺生物,三诺生物：2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225215095,000526,学大教育,学大教育：2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225222238,688072,拓荆科技,拓荆科技：2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225252463,920122,中纺标,[临时公告]中纺标:2025年度环境、社会和公司治理(ESG)报告,downloaded,
1225213386,002627,三峡旅游,三峡旅游：2025年度ESG报告,downloaded,
1225217199,300002,神州泰岳,神州泰岳：2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225217269,301275,汉朔科技,汉朔科技：2025年度环境、社会与公司治理（ESG）报告,downloaded,
1225247888,920665,科强股份,[临时公告]科强股份:2025年度环境、社会和公司治理(ESG)报告,downloaded,
1225248330,920029,开发科技,[临时公告]开发科技:2025年度环境、社会及治理（ESG）报告,downloaded,
1225222879,600759,ST洲际,洲际油气：洲际油气股份有限公司2025环境、社会及治理（ESG）报告,downloaded,
1225208189,600537,*ST亿晶,亿晶光电：亿晶光电科技股份有限公司2025年环境、社会与公司治理(ESG)报告摘要,skipped_summary,
1225201327,603120,肯特催化,肯特催化：肯特催化2025年可持续发展(ESG)报告摘要,skipped_summary,
1225203073,603072,天和磁材,天和磁材：2025年度环境、社会和公司治理（ESG）报告（英文版）,skipped_duplicate_normalized_filename,
1225203820,603583,捷昌驱动,捷昌驱动：2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225204114,601100,恒立液压,恒立液压：江苏恒立液压股份有限公司2025年度可持续发展(ESG)报告摘要,skipped_summary,
1225201232,300393,中来股份,中来股份：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225206410,603082,北自科技,北自科技：2025年度环境、社会和公司治理(ESG）报告,downloaded,
1225202043,002849,威星智能,威星智能：2025年环境、社会及治理（ESG）报告,downloaded,
1225209994,688087,英科再生,英科再生：英科再生资源股份有限公司2025年环境、社会及公司治理（ESG）报告,downloaded,
1225210511,688015,交控科技,交控科技：交控科技股份有限公司2025年度社会责任暨环境、社会及治理(ESG)报告,downloaded,
1225209908,600939,重庆建工,重庆建工：重庆建工集团股份重庆建工2025年度环境、社会和公司治理报告有限公司2025年度ESG报告,downloaded,
1225210162,688728,格科微,格科微：格科微有限公司2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225214164,301308,江波龙,江波龙：2025年度环境、社会与公司治理（ESG）报告,downloaded,
1225220575,600737,中粮糖业,中粮糖业：中粮糖业控股股份有限公司2025年度环境、社会及治理（ESG）报告,downloaded,
1225220583,600737,中粮糖业,中粮糖业：中粮糖业控股股份有限公司2025年度环境、社会及治理（ESG）报告摘要,skipped_summary,
1225220801,600177,雅戈尔,雅戈尔：雅戈尔时尚股份有限公司2025年度环境、社会及治理（ESG）暨社会责任报告,downloaded,
1225224560,920299,灿能电力,[临时公告]灿能电力:2025年度可持续发展（ESG）报告,downloaded,
1225250166,920019,铜冠矿建,[临时公告]铜冠矿建:2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225200488,605488,福莱新材,福莱新材：福莱新材2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225201109,603979,金诚信,金诚信：金诚信2025年环境、社会和治理（ESG）报告,downloaded,
1225201116,603979,金诚信,金诚信：金诚信2025年环境、社会和治理（ESG）报告摘要,skipped_summary,
1225204512,688690,纳微科技,纳微科技：苏州纳微科技股份有限公司2025年环境、社会及治理（ESG）报告,downloaded,
1225207942,603257,中国瑞林,中国瑞林：中国瑞林工程技术股份有限公司2025年度环境、社会与公司治理（ESG）报告,downloaded,
1225208621,688128,中国电研,中国电研：中国电研2025年度环境、社会和公司治理(ESG)报告摘要,skipped_summary,
1225214412,600456,宝钛股份,宝钛股份：宝鸡钛业股份有限公司2025年环境、社会和治理(ESG)报告,downloaded,
1225212056,000801,四川九洲,四川九洲：四川九洲电器股份有限公司2025年度环境、社会及治理（ESG）报告,downloaded,
1225218894,688052,纳芯微,纳芯微：2025年度环境、社会及公司治理（ESG）报告（英文版）,skipped_english,
1225219219,688261,东微半导,东微半导：苏州东微半导体股份有限公司环境、社会和公司治理(ESG)报告,downloaded,
1225222403,688515,裕太微,裕太微：2025年度环境、社会及公司治理（ESG）报告摘要,skipped_summary,
1225247345,920375,派诺科技,[临时公告]派诺科技:2025年度环境、社会及治理（ESG）报告,skipped_duplicate_normalized_filename,
1225219192,603272,*ST联翔,联翔股份：2025年度环境、社会及治理（ESG）暨社会责任报告,downloaded,
1225208209,688128,中国电研,中国电研：中国电研2025年度环境、社会和公司治理(ESG)报告,downloaded,
1225208587,600874,创业环保,创业环保：创业环保2025年可持续发展暨环境、社会及管治（ESG）报告,downloaded,
1225216761,000922,佳电股份,佳电股份：佳电股份ESG报告鉴证声明-中文,downloaded,
1225249898,920592,华信永道,[临时公告]华信永道:2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225199029,300882,万胜智能,万胜智能：2025年度环境、社会及公司治理(ESG)报告,downloaded,
1225205805,601975,招商南油,招商南油：招商南油2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225205326,600967,内蒙一机,内蒙一机：内蒙古第一机械集团股份有限公司2025年度环境、社会及公司治理（ESG）报告摘要,skipped_summary,
1225211463,301518,长华化学,长华化学：2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225212077,000598,兴蓉环境,兴蓉环境：2025年度环境、社会及公司治理（ESG）报告,downloaded,
1225215470,603399,永杉锂业,永杉锂业：永杉锂业2025年可持续发展(ESG)报告,downloaded,
1225435536,000997,新 大 陆,新 大 陆：新大陆2025年度环境、社会和公司治理（ESG）报告（英文版）,skipped_english,
1225432177,159621,ESGETF国泰,ESGETF国泰：国泰MSCI中国A股ESG通用交易型开放式指数证券投资基金2026年第2季度报告,removed_false_positive,基金季度报告，不是企业ESG报告
1225428165,02683,华新手袋国际控股,华新手袋国际控股：致非登记股东之通知信函 - 2025/26年度报告、通函、会议通告及委任代表表格（「本次公司通讯文件」）及2025/26年环境、社会及管治报告（「2025/26年ESG报告」）之发布通知,removed_false_positive,发布通知信函，不是ESG报告正文
1225428088,02683,华新手袋国际控股,华新手袋国际控股：致登记股东之通知信函 - 2025/26年度报告、通函、会议通告及委任代表表格（「本次公司通讯文件」及2025/26年环境、社会及管治报告（「2025/26年ESG报告」）之发布通知,skipped_duplicate_normalized_filename,
1225418499,002385,大北农,大北农：2025年度可持续发展报告（ESG报告英文版）,skipped_english,
1225396175,603324,盛剑科技,盛剑科技：盛剑科技2025年度环境、社会和公司治理（ESG）报告（英文版）,skipped_english,
1225396229,301027,华蓝集团,华蓝集团：2025年度华蓝集团股份公司社会责任报告暨环境、社会及治理（ESG）报告,downloaded,
1225393805,688156,路德科技,路德科技：2025年度环境、社会及治理（ESG）报告摘要,skipped_summary,
1225393816,688156,路德科技,路德科技：2025年度环境、社会及治理（ESG）报告,downloaded,
1225268509,600400,红豆股份,红豆股份：红豆股份2025年度环境、社会和公司治理（ESG）报告摘要,skipped_summary,
1225269000,600636,*ST国化,*ST国化：国新文化控股股份有限公司2025年ESG报告,downloaded,
1225257277,600031,三一重工,三一重工：三一重工股份有限公司2025年可持续发展（ESG）报告,downloaded,
1225257330,600031,三一重工,三一重工：三一重工股份有限公司2025年可持续发展（ESG）报告摘要,skipped_summary,
1225256907,688408,中信博,中信博：中信博2025年度环境、社会与公司治理(ESG)报告摘要,skipped_summary,
1225256397,600689,上海三毛,上海三毛：上海三毛企业（集团）股份有限公司2025年环境、社会和公司治理（ESG）报告,downloaded,
1225263731,688219,会通股份,会通股份：会通新材料股份有限公司2025年环境、社会与公司治理（ESG）报告,downloaded,
1225264044,688339,亿华通,亿华通：亿华通2025环境、社会与管制（ESG报告）,removed_duplicate_company,与现有亿华通报告属于同一家公司
1225264053,688339,亿华通,亿华通：亿华通2025环境、社会与管制（ESG报告）（英文）,skipped_duplicate_normalized_filename,
1225262924,600436,片仔癀,片仔癀：漳州片仔癀药业股份有限公司2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225263885,688585,上纬新材,上纬新材：2025年度可持续发展（ESG)报告,downloaded,
1225265576,600682,南京新百,南京新百：南京新百2025年度环境、社会和公司治理（ESG）报告,downloaded,
1225264265,601021,春秋航空,春秋航空：春秋航空2025年度环境、社会和公司治理（ESG）报告,downloaded,
upload-d50eb584be9296b8,301019,宁波色母,301019_宁波色母_2025_可持续发展报告,uploaded,
